Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Micronesia, Fed. Sts.",FSM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,GAB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7000000.0,7000000.0,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,9000000.0,9000000.0,9000000.0,12000000.0,11000000.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,GBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4884000000.0,5493000000.0,6340000000.0,7391000000.0,9294000000.0,12016000000.0,13513000000.0,14612000000.0,16706000000.0,20017000000.0,22220000000.0,28851000000.0,35840000000.0,48576000000.0,58694000000.0,77262000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,GEO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,GHA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,4000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Gibraltar,GIB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,GIN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gambia, The",GMB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,GNB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,GNQ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,GRC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,451000000.0,835000000.0,777000000.0,1126000000.0,1246000000.0,1389000000.0,1814000000.0,2003000000.0,2438000000.0,2811000000.0,3062000000.0,4132000000.0,5748000000.0,8003000000.0,7701000000.0,8752000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,GRD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,GRL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,GTM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,606000000.0,610000000.0,634000000.0,802000000.0,879000000.0,883000000.0,940000000.0,1139000000.0,1156000000.0,1501000000.0,1829000000.0,1740000000.0,1837000000.0,2009000000.0,2510000000.0,2803000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Guam,GUM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High income,HIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,171040000000.0,175025000000.0,200862000000.0,220066000000.0,253301000000.0,287810000000.0,323442000000.0,370966000000.0,424963000000.0,480266000000.0,570880000000.0,672768000000.0,773897000000.0,885919000000.0,984371000000.0,1102487000000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hong Kong SAR, China",HKG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,93000000.0,80000000.0,91000000.0,95000000.0,106000000.0,106000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000.0,9000000.0,30000000.0,36000000.0,53000000.0,128000000.0,142000000.0,168000000.0,197000000.0,168000000.0,160000000.0,765000000.0,1029000000.0,1036000000.0,921000000.0,1450000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Heavily indebted poor countries (HIPC),HPC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,407000000.0,430000000.0,497000000.0,603000000.0,751000000.0,977000000.0,1658000000.0,1114000000.0,1219000000.0,1294000000.0,1387000000.0,2026000000.0,2886000000.0,3442000000.0,3893000000.0,4743000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Croatia,HRV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000.0,0.0,0.0,0.0,6000000.0,24000000.0,30000000.0,43000000.0,61000000.0,79000000.0,172000000.0,256000000.0,425000000.0,653000000.0,930000000.0,1119000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,HTI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,HUN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,65000000.0,71000000.0,43000000.0,165000000.0,731000000.0,1668000000.0,1307000000.0,1673000000.0,2144000000.0,2667000000.0,2832000000.0,2486000000.0,2433000000.0,2575000000.0,2839000000.0,2977000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IBRD only,IBD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,45447000000.0,50148000000.0,53035000000.0,58071000000.0,63481000000.0,72570000000.0,82471000000.0,99820000000.0,123891000000.0,159814000000.0,203150000000.0,253205000000.0,313215000000.0,402257000000.0,478075000000.0,575837000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA & IBRD total,IBT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,46358000000.0,51128000000.0,53987000000.0,59537000000.0,65349000000.0,74640000000.0,85327000000.0,102094000000.0,126416000000.0,162641000000.0,206216000000.0,256998000000.0,317979000000.0,408563000000.0,487125000000.0,586201000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA total,IDA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,911000000.0,980000000.0,952000000.0,1466000000.0,1868000000.0,2070000000.0,2856000000.0,2274000000.0,2525000000.0,2827000000.0,3066000000.0,3793000000.0,4764000000.0,6306000000.0,9050000000.0,10364000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA blend,IDB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,557000000.0,603000000.0,508000000.0,909000000.0,1157000000.0,1134000000.0,1884000000.0,1290000000.0,1461000000.0,1704000000.0,1833000000.0,1927000000.0,2040000000.0,2836000000.0,5252000000.0,5704000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4875000000.0,6039000000.0,6249000000.0,6309000000.0,6676000000.0,6626000000.0,6690000000.0,7057000000.0,8356000000.0,9362000000.0,9457000000.0,9578000000.0,9678000000.0,9583000000.0,10987000000.0,11181000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IDA only,IDX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,354000000.0,377000000.0,444000000.0,557000000.0,711000000.0,936000000.0,972000000.0,984000000.0,1064000000.0,1123000000.0,1233000000.0,1866000000.0,2724000000.0,3470000000.0,3798000000.0,4660000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,IMN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,IND,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2964000000.0,3983000000.0,5178000000.0,6862000000.0,8547000000.0,11025000000.0,15353000000.0,19258000000.0,23259000000.0,30514000000.0,34065000000.0,42495000000.0,52150000000.0,59079000000.0,66931000000.0,74143000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Not classified,INX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,339000000.0,431000000.0,470000000.0,540000000.0,764000000.0,1242000000.0,1751000000.0,2127000000.0,2619000000.0,3206000000.0,3129000000.0,4716000000.0,4454000000.0,5029000000.0,5681000000.0,7051000000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iran, Islamic Rep.",IRN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,37000000.0,34000000.0,30000000.0,27000000.0,47000000.0,71000000.0,125000000.0,143000000.0,196000000.0,227000000.0,173000000.0,239000000.0,230000000.0,397000000.0,405000000.0,236000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,IRQ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,ISL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1323000000.0,1451000000.0,1433000000.0,1406000000.0,1485000000.0,1662000000.0,2633000000.0,3580000000.0,4038000000.0,4553000000.0,4465000000.0,4702000000.0,5209000000.0,5248000000.0,5247000000.0,5014000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,10000000.0,11000000.0,12000000.0,11000000.0,11000000.0,10000000.0,10000000.0,16000000.0,75000000.0,139000000.0,272000000.0,451000000.0,543000000.0,908000000.0,1190000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,6680000000.0,7537000000.0,8797000000.0,10196000000.0,11533000000.0,12372000000.0,13641000000.0,14899000000.0,16540000000.0,20117000000.0,25849000000.0,37140000000.0,50348000000.0,59238000000.0,62134000000.0,63368000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamaica,JAM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,205000000.0,170000000.0,62000000.0,63000000.0,103000000.0,122000000.0,129000000.0,138000000.0,102000000.0,184000000.0,180000000.0,229000000.0,284000000.0,277000000.0,268000000.0,294000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,JOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3000000.0,8000000.0,8000000.0,9000000.0,9000000.0,8000000.0,9000000.0,13000000.0,12000000.0,10000000.0,12000000.0,11000000.0,9000000.0,9000000.0,8000000.0,131000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JPN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,13953000000.0,13811000000.0,14537000000.0,15815000000.0,16832000000.0,18477000000.0,19287000000.0,20590000000.0,20334000000.0,20814000000.0,37857000000.0,39959000000.0,42796000000.0,51223000000.0,66421000000.0,80292000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,KAZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6000000.0,14000000.0,179000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,KEN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,557000000.0,603000000.0,508000000.0,909000000.0,1157000000.0,1134000000.0,1138000000.0,1151000000.0,1305000000.0,1576000000.0,1680000000.0,1735000000.0,1808000000.0,2205000000.0,4234000000.0,4659000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyz Republic,KGZ,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,KHM,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000.0,1000000.0,1000000.0,8000000.0,14000000.0,15000000.0,17000000.0,18000000.0,19000000.0,21000000.0,23000000.0,23000000.0,23000000.0,14000000.0,20000000.0,41000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiribati,KIR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Kitts and Nevis,KNA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korea, Rep.",KOR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,101000000.0,107000000.0,201000000.0,221000000.0,301000000.0,379000000.0,550000000.0,926000000.0,1306000000.0,1874000000.0,2504000000.0,2881000000.0,3124000000.0,4494000000.0,5801000000.0,8260000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,KWT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean (excluding high income),LAC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,20905000000.0,22709000000.0,24313000000.0,27016000000.0,28529000000.0,31268000000.0,32041000000.0,37280000000.0,37489000000.0,41173000000.0,54992000000.0,56813000000.0,65989000000.0,75788000000.0,91178000000.0,108089000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,LAO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,LBN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,LBR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,LBY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Lucia,LCA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,LCN,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,21925000000.0,24873000000.0,26347000000.0,28901000000.0,30650000000.0,33149000000.0,33598000000.0,40160000000.0,41487000000.0,46403000000.0,58561000000.0,62820000000.0,72400000000.0,83369000000.0,100735000000.0,121451000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Least developed countries: UN classification,LDC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,60000000.0,66000000.0,73000000.0,68000000.0,62000000.0,75000000.0,84000000.0,77000000.0,89000000.0,113000000.0,153000000.0,181000000.0,322000000.0,640000000.0,803000000.0,1105000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Low income,LIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,6000000.0,3000000.0,2000000.0,3000000.0,3000000.0,5000000.0,7000000.0,14000000.0,21000000.0,33000000.0,27000000.0,44000000.0,218000000.0,387000000.0,521000000.0,782000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Liechtenstein,LIE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LKA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,11000000.0,11000000.0,14000000.0,14000000.0,15000000.0,20000000.0,21000000.0,20000000.0,27000000.0,43000000.0,103000000.0,143000000.0,188000000.0,281000000.0,333000000.0,421000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower middle income,LMC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,21488000000.0,22973000000.0,24160000000.0,26253000000.0,29357000000.0,31812000000.0,37837000000.0,42169000000.0,48532000000.0,57081000000.0,61622000000.0,71215000000.0,82640000000.0,92138000000.0,106175000000.0,116913000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Low & middle income,LMY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,46055000000.0,49436000000.0,52401000000.0,57790000000.0,62882000000.0,71503000000.0,81893000000.0,96471000000.0,118436000000.0,151555000000.0,194557000000.0,238816000000.0,294014000000.0,381215000000.0,451330000000.0,542053000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,LSO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Late-demographic dividend,LTE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,16920000000.0,20185000000.0,21898000000.0,24256000000.0,26670000000.0,32607000000.0,39858000000.0,52182000000.0,72512000000.0,100591000000.0,136190000000.0,177749000000.0,222798000000.0,299847000000.0,358785000000.0,437450000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,LTU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,2000000.0,4000000.0,7000000.0,7000000.0,9000000.0,38000000.0,160000000.0,200000000.0,260000000.0,371000000.0,632000000.0,760000000.0,1005000000.0,1112000000.0,1329000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,LUX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,49000000.0,50000000.0,51000000.0,61000000.0,91000000.0,117000000.0,135000000.0,148000000.0,151000000.0,161000000.0,159000000.0,184000000.0,209000000.0,251000000.0,291000000.0,332000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,LVA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4000000.0,6000000.0,21000000.0,72000000.0,87000000.0,88000000.0,88000000.0,95000000.0,103000000.0,99000000.0,115000000.0,190000000.0,402000000.0,622000000.0,810000000.0,916000000.0,0.0,0.0,0.0,0.0,0.0,0.0
"Macao SAR, China",MAC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,64000000.0,206000000.0,194000000.0,203000000.0,199000000.0,206000000.0,183000000.0,279000000.0,298000000.0,391000000.0,659000000.0,692000000.0,728000000.0,1481000000.0,1924000000.0,2525000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Monaco,MCO,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,MDA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,15000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,MDG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MDV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,MEA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,264000000.0,503000000.0,477000000.0,652000000.0,833000000.0,890000000.0,981000000.0,1319000000.0,1474000000.0,1933000000.0,2828000000.0,3082000000.0,3143000000.0,4509000000.0,5845000000.0,6643000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,MEX,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,7599000000.0,8102000000.0,7904000000.0,8763000000.0,9121000000.0,10401000000.0,9086000000.0,10038000000.0,8052000000.0,7949000000.0,8616000000.0,8829000000.0,10478000000.0,11541000000.0,14000000000.0,17082000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,MHL,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle income,MIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,46049000000.0,49433000000.0,52399000000.0,57787000000.0,62879000000.0,71498000000.0,81886000000.0,96457000000.0,118415000000.0,151522000000.0,194530000000.0,238772000000.0,293796000000.0,380828000000.0,450809000000.0,541271000000.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,MKD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,3000000.0,9000000.0,85000000.0,164000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,MLI,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,MLT,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,10000000.0,26000000.0,35000000.0,75000000.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,MMR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (excluding high income),MNA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,264000000.0,493000000.0,466000000.0,640000000.0,822000000.0,879000000.0,971000000.0,1309000000.0,1458000000.0,1858000000.0,2688000000.0,2800000000.0,2665000000.0,3830000000.0,4560000000.0,5056000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,MNE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,MNG,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000000.0,170000000.0,170000000.0,0.0,0.0,0.0,0.0,0.0,0.0
